name,ctype,csubtype,contract,address,all_categories
Chainlink,Infra,Oracle,CRO_USD_Aggregator,0x91e70e5e0eac9f07e3abd7b4b62173e6b67c30d8,Infra::Oracle
Chainlink,Infra,Oracle,CRO_USD_Proxy,0xfda103bb79fbb958ed270f828ca2506d046cac91,Infra::Oracle
Chainlink,Infra,Oracle,DOGE_USD_Aggregator,0xdfc4441dbbed5f2a743c001f722bd8d4f587c8fb,Infra::Oracle
Chainlink,Infra,Oracle,DOGE_USD_Proxy,0x1c747d909102bfcdb305c54bdddbda3ef588b1d0,Infra::Oracle
Chainlink,Infra,Oracle,DOT_USD_Aggregator,0x18d19fecf754b2f16301b9cd9a4f3d3a3540aaa2,Infra::Oracle
Chainlink,Infra,Oracle,DOT_USD_Proxy,0xc40f902d11b11bf243283af537a4fc617344b2c7,Infra::Oracle
Chainlink,Infra,Oracle,ETH_USD_Aggregator,0x3d21e2e680e2a60b440da427820aee2391375eb7,Infra::Oracle
Chainlink,Infra,Oracle,ETH_USD_Proxy,0x1b1414782b859871781ba3e4b0979b9ca57a0a04,Infra::Oracle
Chainlink,Infra,Oracle,EZETH_USD_Aggregator,0x7d12a857fb76396b3ff8749f6f832908e2dc55f5,Infra::Oracle
Chainlink,Infra,Oracle,EZETH_USD_Proxy,0xc38c1843751941019ede3b8e041ee1bd14575b44,Infra::Oracle
Chainlink,Infra,Oracle,HYPE_USD_Aggregator,0x68ba3f3b52b17bfcc8cfb9cb97df14d6a0f96e5e,Infra::Oracle
Chainlink,Infra,Oracle,HYPE_USD_Proxy,0xf62d24b17181305b22e520fb14384eb86b9c6944,Infra::Oracle
Chainlink,Infra,Oracle,LBTC_USD_Aggregator,0xf73f65c2df4e1cb89f31dee710a00627e6b9bbbc,Infra::Oracle
Chainlink,Infra,Oracle,LBTC_USD_Proxy,0x3d160cba91b35bc295295cb790080e9be9a46811,Infra::Oracle
Chainlink,Infra,Oracle,LINK_USD_Aggregator,0x44b9e53236b95ca6cfc1daed893c5b312e596477,Infra::Oracle
Chainlink,Infra,Oracle,LINK_USD_Proxy,0x5c266b5c655664d6c99a13ff0d7f1f7eaf4ac9ba,Infra::Oracle
Chainlink,Infra,Oracle,LTC_USD_Aggregator,0x24f29bb8ec47674f1a0a9011116c41f867a94337,Infra::Oracle
Chainlink,Infra,Oracle,LTC_USD_Proxy,0xf29b907b292fb27e07f06331e4e92ea7288a6001,Infra::Oracle
Chainlink,Infra,Oracle,NEAR_USD_Aggregator,0x5658ec04e7e6ef42b1c567aafc33cd92751e1730,Infra::Oracle
Chainlink,Infra,Oracle,NEAR_USD_Proxy,0x921cb0e4f2397454240ccdb27596217ce4e65090,Infra::Oracle
Chainlink,Infra,Oracle,OP_USD_Aggregator,0xb5be9cb264d299710f98c03f2604157e33e2c4cc,Infra::Oracle
Chainlink,Infra,Oracle,OP_USD_Proxy,0x3b59380fdcf2fd414f1675d76af5f20fb92663a7,Infra::Oracle
Chainlink,Infra,Oracle,POL_USD_Aggregator,0x23c377a8f4d153803a9d7869d56d0a4aefdeea93,Infra::Oracle
Chainlink,Infra,Oracle,POL_USD_Proxy,0x519dc0fbb6f4fa37f59dc17cc60ef4d95cd8d001,Infra::Oracle
Chainlink,Infra,Oracle,PYUSD_USD_Aggregator,0x638405174c766b9d1797860fdf696732921179f5,Infra::Oracle
Chainlink,Infra,Oracle,PYUSD_USD_Proxy,0xb368d0cf937a6843fb68f1cd0056c835b4cf3f70,Infra::Oracle
Chainlink,Infra,Oracle,RSETH_USD_Aggregator,0x19d7fd9167597e0338dece5f3de95f1be61fac40,Infra::Oracle
Chainlink,Infra,Oracle,RSETH_USD_Proxy,0x7422d308f0aeb0c7816402ff4e68078c2549435b,Infra::Oracle
Chainlink,Infra,Oracle,Router,0x33566fe5976aaa420f3d5c64996641fc3858cadb,Infra::Oracle
Chainlink,Infra,Oracle,SEI_USD_Aggregator,0xb983b1b6f1fc04030f9d8935dbbfd2a1239d00d9,Infra::Oracle
Chainlink,Infra,Oracle,SEI_USD_Proxy,0x251ed64bd39e8fceb708b483d18ee34bf4040ae8,Infra::Oracle
Chainlink,Infra,Oracle,SHIB_USD_Aggregator,0xf007b6d353302a6c49d18c35809faa031e94efbb,Infra::Oracle
Chainlink,Infra,Oracle,SHIB_USD_Proxy,0x68f23f7820b8528fbd1039b235923d8fb2590985,Infra::Oracle
Chainlink,Infra,Oracle,SOLVBTC_USD_Aggregator,0xe4de4f111f6a015963589256a0ecc2f70cb29bda,Infra::Oracle
Chainlink,Infra,Oracle,SOLVBTC_USD_Proxy,0xd447f67dc94f234dfa1a3921c08330ceca06a1dc,Infra::Oracle
Chainlink,Infra,Oracle,SOL_USD_Aggregator,0x10da0c6188a7d74d8556e1d6a193d58721e5e102,Infra::Oracle
Chainlink,Infra,Oracle,SOL_USD_Proxy,0x16f8008c3e89f62e5e2b909ce70999370d38f4f2,Infra::Oracle
Chainlink,Infra,Oracle,STETH_USD_Aggregator,0xbe1442ec0a67d37d1e57c4940e0c0747cf7d55b9,Infra::Oracle
Chainlink,Infra,Oracle,STETH_USD_Proxy,0xad7af5c6d78ef5f4d3c4133593047d9e2a8bda8d,Infra::Oracle
Chainlink,Infra,Oracle,SUI_USD_Aggregator,0x097d4088e99c1a01a5713b079c898fad852b9920,Infra::Oracle
Chainlink,Infra,Oracle,SUI_USD_Proxy,0x69e075202802b5a90661afdb4adc117eef8a59df,Infra::Oracle
Chainlink,Infra,Oracle,SUSDE_USD_Aggregator,0xfe3165008f7fffc27cc2649c18ffcbb959f0495a,Infra::Oracle
Chainlink,Infra,Oracle,SUSDE_USD_Proxy,0xb7e7a36a0fc6543c10f4f9b60e942f1b628f2a13,Infra::Oracle
Chainlink,Infra,Oracle,S_USD_Aggregator,0xd3f27362d951cfb596242ffba9c71e6c7d5d09af,Infra::Oracle
Chainlink,Infra,Oracle,S_USD_Proxy,0x1bd7cebaba5c2c40d44b83a08f42a3377447ddfe,Infra::Oracle
Chainlink,Infra,Oracle,TIA_USD_Aggregator,0xc64012057a58b91bf42361c7d50ba36c0255cb73,Infra::Oracle
Chainlink,Infra,Oracle,TIA_USD_Proxy,0x31938934512dfff3c410a6d07ceaf5f38b66bfee,Infra::Oracle
Chainlink,Infra,Oracle,UNI_USD_Aggregator,0x5075ea68c3d769723bc9cc23120a60e4026dd70f,Infra::Oracle
Chainlink,Infra,Oracle,UNI_USD_Proxy,0x8cc589634a0b5959fb29fc1111cff26356b11918,Infra::Oracle
Chainlink,Infra,Oracle,USD1_USD_Aggregator,0xcc973daef0a2d92bc99c21561b3fea74da033796,Infra::Oracle
Chainlink,Infra,Oracle,USD1_USD_Proxy,0xa63564f2a626f69130c1cca87f984351b26cf2f1,Infra::Oracle
Chainlink,Infra,Oracle,USDC_USD_Aggregator,0x449aeee17b0447af2d2cdf3334ebf1e15c886fb9,Infra::Oracle
Chainlink,Infra,Oracle,USDC_USD_Proxy,0xf5f15f188abcb0d165d1edb7f37f7d6fa2fcebec,Infra::Oracle
Chainlink,Infra,Oracle,USDE_USD_Aggregator,0x7ba2142854c5116d610ad2eb45eb5435b875d08a,Infra::Oracle
Chainlink,Infra,Oracle,USDE_USD_Proxy,0x6b5902eabce27c23fc97ea136504395b4d22c1fd,Infra::Oracle
Chainlink,Infra,Oracle,USDS_USD_Aggregator,0xdffa1693b3ddbe1a6a26c29b727e073a1d2a4be5,Infra::Oracle
Chainlink,Infra,Oracle,USDS_USD_Proxy,0xa16212cd5b330583b346167fa91e138d41aee8cc,Infra::Oracle
Chainlink,Infra,Oracle,USDT_USD_Aggregator,0x0087d34545e1a9a62051c023a31b2193c21cbf4f,Infra::Oracle
Chainlink,Infra,Oracle,USDT_USD_Proxy,0x1a1be4c184923a6bff8c27cfdf6ac8bde4de00fc,Infra::Oracle
Chainlink,Infra,Oracle,USR_USD_Aggregator,0x4b1dfe1e642d8786af6d19d63ceaf0d5475eddf8,Infra::Oracle
Chainlink,Infra,Oracle,USR_USD_Proxy,0x5a96af6e7c9aa17901d9e2f00feafafc7655b19f,Infra::Oracle
Chainlink,Infra,Oracle,VerifierProxy,0xed813d895457907399e41d36ec0be103e32148c8,Infra::Oracle
Chainlink,Infra,Oracle,WBTC_USD_Aggregator,0x1d6533ddc0e46514afbeab55a013d6ded720307c,Infra::Oracle
Chainlink,Infra,Oracle,WBTC_USD_Proxy,0x2d1df1bd061aac38c22407ad69d69bcc3c62edbd,Infra::Oracle
Chainlink,Infra,Oracle,WEETH_USD_Aggregator,0x24b8bead860e19fa9650c349ec496eb4b09f7f9e,Infra::Oracle
Chainlink,Infra,Oracle,WEETH_USD_Proxy,0x42dd36b9d6938dccff8fe4e9770589aba614fcbb,Infra::Oracle
Chainlink,Infra,Oracle,WSTETH_USD_Aggregator,0x4e14b7f0744a757f3c04bfd7980721aee3b7ea9f,Infra::Oracle
Chainlink,Infra,Oracle,WSTETH_USD_Proxy,0xe6cd21b31948503db54a07875999979722504b9a,Infra::Oracle
Chainlink,Infra,Oracle,XAG_USD_Aggregator,0x8aa871027ba54dc1a9c803456ad613668a643fb4,Infra::Oracle
Chainlink,Infra,Oracle,XAG_USD_Proxy,0x29beb7e730f09d33417357dbed020b549fdf7db4,Infra::Oracle
Chainlink,Infra,Oracle,XAU_USD_Aggregator,0xfeccbf9c82ff5231073580334dc605740309ebce,Infra::Oracle
Chainlink,Infra,Oracle,XAU_USD_Proxy,0x61dd33a34e47a181ee02e42ee0546a3da808f1b4,Infra::Oracle
Chainlink,Infra,Oracle,XRP_USD_Aggregator,0xfd03e1bd18b11fa56c55582a91e8fc0bb0a1c27e,Infra::Oracle
Chainlink,Infra,Oracle,XRP_USD_Proxy,0x979211dfbc0738559b778a6a58a5b1bbbbe720f9,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_ARB_USD_1,0x55900781784cc88e10b53b400241a8b5099b1a58,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_BERA_USD_1,0xae9ef5d8193348e484805683aa4026f4d410d9e9,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_BTC_USD_1,0xecd09ce60c069384d6b91656a841097f1181a59e,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_CBBTC_USD_1,0x8644203113402c1d9cbe0a39064e467ee76e2fbc,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_DAI_USD_1,0x7fc72f82b67ad3bbbada92b62d412ab284f910a6,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_EBTCetherfi_USD_1,0xcba348ee71970714cebbc26c7e38baceb0c6a597,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_ETHX_USD_1,0x7a5c9bc685c16190ac832a6bc232bc6c22e9ed18,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_ETH_USD_1,0xa7f041fb6affb962162ff3f318ca184299e4ec58,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_EZETH_USD_1,0x8b9cb9999871423a549261b53e9cf87300e50349,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_LBTC_USD_1,0xcbec56397d82d353767911142ab2cbeb2f5e06ae,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_MON_USD_1,0x936a444c983347ffbfe3f26d1497cabfa2bfe271,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_POL_USD_1,0xa3835b84bcabf17c7509d09487e7b7169a82d64f,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_PYUSD_USD_1,0xee4631539c06acc8c1f681c0b1b573fbc8506da8,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_RSETH_USD_1,0x23035f3554c8eec9d079276cc4af0d2fed067992,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_SOLVBTC_USD_1,0x43a05b07238d1f9814b55e145738afdeedaca68f,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_SRUSD_USD_1,0x144a4b14115fcbe23408611a5307115a96ab5ba1,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_STETH_USD_1,0xd52c49ea370cdaa0e5912a98b3aaf3375768e49b,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_STONE_USD_1,0xda75f9d81dca1ad7a2d3f628425c3736e2e7b685,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_SUSDE_USD_1,0x46ea6f8ad2f346801a346fb95e0e9e6106791291,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_SUSDS_USD_1,0x812aab12d9c323678c78d7ec6aa76f4bc86f623a,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_USDC_USD_1,0x8f9ad9205b442acc5105aac1f1efe5f09b194e1d,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_USDE_USD_1,0x5b49fa5187f99da89c644cd2c1c23ff3b1d8dd88,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_USDS_USD_1,0x700edc28dc93e72d76e8c1ea2be0a50d60a4844d,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_USDT_USD_1,0x83d794f01a3edbdd92ae2f2ecc8e56b41ed7777c,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_USR_USD_1,0x109bbc7056b5e808f8e64fc71d12c89e654f688f,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_WBTC_USD_1,0xf8689d8a90cdb562ea2b83cece80c8a551a931c6,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_WEETH_USD_1,0x847a305548462557945088c97074524d1fe9d563,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_WETH_USD_1,0xd4920c3eba8c0e4824afe7b3737facd7c1022234,Infra::Oracle
Chronicle,Infra,Oracle,Chronicle_WSTETH_USD_1,0x418541ffd62bdb3078fb669cb9c18d45942d9c3d,Infra::Oracle
Orochi,Infra,Oracle,Orocle_v2,0x78291455bf33aa5437f9d69ff63e0b1c09833429,Infra::Oracle
Pyth,Infra,Oracle,PriceFeed,0x2880ab155794e7179c9ee2e38200202908c17b43,Infra::Oracle
Stork,Infra,Oracle,default,0xacc0a0cf13571d30b4b8637996f5d6d774d4fd62,Infra::Oracle
Supra Oracles,Infra,Oracle,SupraSValueFeedStorage,0x58e158c74df7ad6396c0dcbadc4878fac9e93d57,Infra::Oracle
Switchboard,Infra,Oracle,Oracle,0x33a5066f65f66161beb3f827a3e40fce7d7a2e6c,Infra::Oracle
Canonical Contracts,Infra,Other,Create2Deployer,0x13b0d85ccb8bf860b6b79af3029fca081ae9bef2,Infra::Other
Canonical Contracts,Infra,Other,CreateX,0xba5ed099633d3b313e4d5f7bdc1305d3c28ba5ed,Infra::Other
Canonical Contracts,Infra,Other,EntryPoint_v0_6,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,Infra::Other
Canonical Contracts,Infra,Other,EntryPoint_v0_7,0x0000000071727de22e5e9d8baf0edac6f37da032,Infra::Other
Canonical Contracts,Infra,Other,FoundryDeterministicDeployer,0x4e59b44847b379578588920ca78fbf26c0b4956c,Infra::Other
Canonical Contracts,Infra,Other,MicroCreate2Factory,0x6d9fb3c412a269df566a5c92b85a8dc334f0a797,Infra::Other
Canonical Contracts,Infra,Other,Multicall3,0xca11bde05977b3631167028862be2a173976ca11,Infra::Other
Canonical Contracts,Infra,Other,NonceIncreaser,0x00000000000001e4a82b33373de1334e7d8f4879,Infra::Other
Canonical Contracts,Infra,Other,Permit2,0x000000000022d473030f116ddee9f6b43ac78ba3,Infra::Other
Canonical Contracts,Infra,Other,SenderCreator_v0_6,0x7fc98430eaedbb6070b35b39d798725049088348,Infra::Other
Canonical Contracts,Infra,Other,SenderCreator_v0_7,0xefc2c1444ebcc4db75e7613d20c6a62ff67a167c,Infra::Other
Canonical Contracts,Infra,Other,SingletonFactory,0xce0042b868300000d44a59004da54a005ffdcf9f,Infra::Other
Canonical Contracts,Infra,Other,VanityMarket,0x000000000000b361194cfe6312ee3210d53c15aa,Infra::Other
Canonical Contracts,Infra,Other,WMON,0x3bd359c1119da7da1d913d1c4d2b7c461115433a,Infra::Other
Canonical Contracts,Infra,Other,ZoltuDeterministicDeploymentProxy,0x7a0d94f55792c434d74a40883c6ed8545e406d12,Infra::Other
Safe,Infra,Wallet,CompatibilityFallbackHandler,0xf48f2b2d2a534e402487b3ee7c18c33aec0fe5e4,Infra::Wallet
Safe,Infra,Wallet,CreateCall,0x7cbb62eaa69f79e6873cd1ecb2392971036cfaa4,Infra::Wallet
Safe,Infra,Wallet,GnosisSafe,0xd9db270c1b5e3bd161e8c8503c55ceabee709552,Infra::Wallet
Safe,Infra,Wallet,GnosisSafeL2,0x3e5c63644e683549055b9be8653de26e0b4cd36e,Infra::Wallet
Safe,Infra,Wallet,GnosisSafeProxyFactory,0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,Infra::Wallet
Safe,Infra,Wallet,MultiSend,0xa238cbeb142c10ef7ad8442c6d1f9e89e07e7761,Infra::Wallet
Safe,Infra,Wallet,MultiSendCallOnly,0x40a2accbd92bca938b02010e17a5b8929b49130d,Infra::Wallet
Safe,Infra,Wallet,SignMessageLib,0xa65387f16b013cf2af4605ad8aa5ec25a2cba3a2,Infra::Wallet
Safe,Infra,Wallet,SimulateTxAccessor,0x59ad6735bcd8152b84860cb256dd9e96b85f69da,Infra::Wallet
